sID,sNR,cond,run,block,gtnum,gkind,gcolor,gint,gintVal,gtheButton,gresp,gRT,geval,gpairKind,gpairCorr,gpairRelate,gprevInt
08_B,7,1,1,8,1,0,32899472,0,0,2,2,555,1,3,5,1,0
08_B,7,1,1,8,2,0,32899472,0,0,1,1,606,1,1,1,1,0
08_B,7,1,1,8,3,0,32899472,0,0,1,1,428,1,1,1,3,0
08_B,7,1,1,8,4,0,32899472,0,0,2,2,756,2,1,2,1,0
08_B,7,1,1,8,5,0,32899472,0,0,2,2,419,1,1,5,2,0
08_B,7,1,1,8,6,0,32899472,0,0,1,1,493,1,1,1,1,0
08_B,7,1,1,8,7,0,32899472,0,0,2,2,499,1,1,1,1,0
08_B,7,1,1,8,8,0,32899472,0,0,1,1,472,1,1,1,1,0
08_B,7,1,1,8,9,0,32899472,0,0,2,2,524,1,1,1,1,0
08_B,7,1,1,8,10,0,32899472,0,0,1,1,658,1,1,1,1,0
08_B,7,1,1,8,11,0,32899472,0,0,1,1,472,1,1,1,2,0
08_B,7,1,1,8,12,0,32899472,0,0,2,2,627,1,1,1,1,0
08_B,7,2,2,9,1,1,2,1,250,1,1,659,2,4,5,1,99
08_B,7,2,2,9,2,1,4,2,300,2,2,539,2,4,5,1,1
08_B,7,2,2,9,3,1,2,2,250,1,0,0,1,4,5,1,2
08_B,7,2,2,9,4,0,2,0,0,2,2,631,1,3,1,1,2
08_B,7,2,2,9,5,0,2,0,0,1,1,564,1,1,1,1,0
08_B,7,2,2,9,6,0,2,0,0,1,1,375,1,1,1,2,0
08_B,7,2,2,9,7,0,2,0,0,2,2,699,1,1,1,1,0
08_B,7,2,2,9,8,0,2,0,0,1,1,483,1,1,1,1,0
08_B,7,2,2,9,9,1,3,1,200,2,0,0,1,2,1,1,0
08_B,7,2,2,9,10,0,3,0,0,2,2,635,1,3,1,2,1
08_B,7,2,2,9,11,1,3,2,300,2,0,0,1,2,1,2,0
08_B,7,2,2,9,12,0,3,0,0,2,2,720,2,3,2,3,2
08_B,7,2,2,10,1,1,2,1,200,1,0,0,1,4,5,1,0
08_B,7,2,2,10,2,1,4,2,350,2,2,535,2,4,2,1,1
08_B,7,2,2,10,3,1,2,2,300,1,0,0,1,4,5,1,2
08_B,7,2,2,10,4,0,2,0,0,1,1,563,1,3,1,2,2
08_B,7,2,2,10,5,0,2,0,0,2,2,553,1,1,1,1,0
08_B,7,2,2,10,6,1,3,1,250,2,2,464,2,2,2,3,0
08_B,7,2,2,10,7,0,3,0,0,1,1,608,1,3,5,1,1
08_B,7,2,2,10,8,0,3,0,0,2,2,589,1,1,1,1,0
08_B,7,2,2,10,9,0,3,0,0,1,1,506,1,1,1,1,0
08_B,7,2,2,10,10,0,3,0,0,2,2,603,1,1,1,1,0
08_B,7,2,2,10,11,0,3,0,0,1,1,738,2,1,2,1,0
08_B,7,2,2,10,12,1,3,2,350,2,2,478,2,2,5,1,0
08_B,7,2,2,11,1,0,3,0,0,1,1,964,2,3,5,1,2
08_B,7,2,2,11,2,1,2,1,200,1,1,427,2,2,5,3,0
08_B,7,2,2,11,3,0,2,0,0,2,2,649,1,3,5,1,1
08_B,7,2,2,11,4,0,2,0,0,2,2,419,1,1,1,2,0
08_B,7,2,2,11,5,0,2,0,0,1,1,483,1,1,1,1,0
08_B,7,2,2,11,6,0,2,0,0,2,2,677,1,1,1,1,0
08_B,7,2,2,11,7,0,2,0,0,1,1,614,1,1,1,1,0
08_B,7,2,2,11,8,1,4,2,300,2,2,490,2,2,2,1,0
08_B,7,2,2,11,9,1,2,2,250,1,0,0,1,4,5,1,2
08_B,7,2,2,11,10,1,3,1,150,2,0,0,1,4,1,1,2
08_B,7,2,2,11,11,0,3,0,0,2,2,586,1,3,1,3,1
08_B,7,2,2,11,12,0,3,0,0,2,2,656,1,1,1,2,0
08_B,7,1,2,12,1,0,32899472,0,0,2,2,808,2,3,5,1,99
08_B,7,1,2,12,2,0,32899472,0,0,1,1,628,1,1,5,1,0
08_B,7,1,2,12,3,0,32899472,0,0,2,2,544,1,1,1,1,0
08_B,7,1,2,12,4,0,32899472,0,0,2,2,496,1,1,1,2,0
08_B,7,1,2,12,5,0,32899472,0,0,2,2,478,1,1,1,3,0
08_B,7,1,2,12,6,0,32899472,0,0,2,2,469,1,1,1,3,0
08_B,7,1,2,12,7,0,32899472,0,0,2,2,473,1,1,1,3,0
08_B,7,1,2,12,8,0,32899472,0,0,2,2,507,1,1,1,2,0
08_B,7,1,2,12,9,0,32899472,0,0,2,2,457,1,1,1,2,0
08_B,7,1,2,12,10,0,32899472,0,0,1,1,650,1,1,1,1,0
08_B,7,1,2,12,11,0,32899472,0,0,2,2,569,1,1,1,1,0
08_B,7,1,2,12,12,0,32899472,0,0,2,2,486,1,1,1,3,0
08_B,7,1,2,13,1,0,32899472,0,0,2,2,615,1,3,5,1,0
08_B,7,1,2,13,2,0,32899472,0,0,1,1,509,1,1,1,1,0
08_B,7,1,2,13,3,0,32899472,0,0,2,2,588,1,1,1,1,0
08_B,7,1,2,13,4,0,32899472,0,0,1,1,480,1,1,1,1,0
08_B,7,1,2,13,5,0,32899472,0,0,1,1,709,2,1,2,2,0
08_B,7,1,2,13,6,0,32899472,0,0,1,1,500,1,1,5,3,0
08_B,7,1,2,13,7,0,32899472,0,0,2,2,470,1,1,1,1,0
08_B,7,1,2,13,8,0,32899472,0,0,1,1,575,1,1,1,1,0
08_B,7,1,2,13,9,0,32899472,0,0,1,1,584,1,1,1,2,0
08_B,7,1,2,13,10,0,32899472,0,0,2,2,554,1,1,1,1,0
08_B,7,1,2,13,11,0,32899472,0,0,1,1,688,1,1,1,1,0
08_B,7,1,2,13,12,0,32899472,0,0,2,2,599,1,1,1,1,0
08_B,7,1,2,14,1,0,32899472,0,0,2,2,1889,2,3,5,1,0
08_B,7,1,2,14,2,0,32899472,0,0,1,1,626,1,1,5,1,0
08_B,7,1,2,14,3,0,32899472,0,0,1,1,506,1,1,1,2,0
08_B,7,1,2,14,4,0,32899472,0,0,2,2,657,1,1,1,1,0
08_B,7,1,2,14,5,0,32899472,0,0,2,2,489,1,1,1,3,0
08_B,7,1,2,14,6,0,32899472,0,0,1,1,579,1,1,1,1,0
08_B,7,1,2,14,7,0,32899472,0,0,2,2,739,2,1,2,1,0
08_B,7,1,2,14,8,0,32899472,0,0,2,2,432,1,1,5,3,0
08_B,7,1,2,14,9,0,32899472,0,0,2,2,646,1,1,1,2,0
08_B,7,1,2,14,10,0,32899472,0,0,2,2,492,1,1,1,2,0
08_B,7,1,2,14,11,0,32899472,0,0,1,1,498,1,1,1,1,0
08_B,7,1,2,14,12,0,32899472,0,0,1,1,474,1,1,1,3,0
08_B,7,1,2,15,1,0,32899472,0,0,1,1,921,2,3,5,1,0
08_B,7,1,2,15,2,0,32899472,0,0,2,2,441,1,1,5,1,0
08_B,7,1,2,15,3,0,32899472,0,0,2,2,744,2,1,2,2,0
08_B,7,1,2,15,4,0,32899472,0,0,1,1,481,1,1,5,1,0
08_B,7,1,2,15,5,0,32899472,0,0,2,2,475,1,1,1,1,0
08_B,7,1,2,15,6,0,32899472,0,0,2,2,406,1,1,1,2,0
08_B,7,1,2,15,7,0,32899472,0,0,1,1,685,1,1,1,1,0
08_B,7,1,2,15,8,0,32899472,0,0,2,2,650,1,1,1,1,0
08_B,7,1,2,15,9,0,32899472,0,0,2,1,485,3,1,4,2,0
08_B,7,1,2,15,10,0,32899472,0,0,1,1,529,1,1,5,1,0
08_B,7,1,2,15,11,0,32899472,0,0,2,2,578,1,1,1,1,0
08_B,7,1,2,15,12,0,32899472,0,0,2,2,461,1,1,1,2,0
08_B,7,2,2,16,1,0,3,0,0,2,2,729,2,3,5,1,0
08_B,7,2,2,16,2,0,3,0,0,2,2,407,1,1,5,2,0
08_B,7,2,2,16,3,0,3,0,0,2,2,396,1,1,1,3,0
08_B,7,2,2,16,4,0,3,0,0,2,2,475,1,1,1,3,0
08_B,7,2,2,16,5,0,3,0,0,1,1,553,1,1,1,1,0
08_B,7,2,2,16,6,0,3,0,0,2,2,532,1,1,1,1,0
08_B,7,2,2,16,7,0,3,0,0,1,1,608,1,1,1,1,0
08_B,7,2,2,16,8,0,3,0,0,1,1,639,1,1,1,2,0
08_B,7,2,2,16,9,0,3,0,0,2,2,486,1,1,1,1,0
08_B,7,2,2,16,10,0,3,0,0,2,2,467,1,1,1,2,0
08_B,7,2,2,16,11,1,2,1,150,1,0,0,1,2,1,1,0
08_B,7,2,2,16,12,0,2,0,0,2,2,585,1,3,1,1,1
08_B,7,2,3,17,1,0,32899472,0,0,1,1,799,2,3,5,1,99
08_B,7,2,3,17,2,0,32899472,0,0,1,1,549,1,1,5,2,0
08_B,7,2,3,17,3,1,2,2,300,1,1,465,2,2,2,2,0
08_B,7,2,3,17,4,1,4,1,250,2,0,0,1,4,5,1,2
08_B,7,2,3,17,5,0,4,0,0,2,2,614,1,3,1,3,1
08_B,7,2,3,17,6,0,4,0,0,1,1,465,1,1,1,1,0
08_B,7,2,3,17,7,1,2,1,250,1,1,414,2,2,2,3,0
08_B,7,2,3,17,8,1,1,1,200,1,0,0,1,4,5,2,1
08_B,7,2,3,17,9,0,1,0,0,2,2,499,1,3,1,1,1
08_B,7,2,3,17,10,1,1,2,250,1,1,587,2,2,2,1,0
08_B,7,2,3,17,11,0,1,0,0,1,1,741,2,3,5,3,2
08_B,7,2,3,17,12,0,1,0,0,2,2,477,1,1,5,1,0
08_B,7,1,3,18,1,0,32899472,0,0,1,1,823,2,3,5,1,99
08_B,7,1,3,18,2,0,32899472,0,0,1,1,458,1,1,5,3,0
08_B,7,1,3,18,3,0,32899472,0,0,2,2,662,1,1,1,1,0
08_B,7,1,3,18,4,0,32899472,0,0,2,2,481,1,1,1,3,0
08_B,7,1,3,18,5,0,32899472,0,0,1,1,602,1,1,1,1,0
08_B,7,1,3,18,6,0,32899472,0,0,1,1,632,1,1,1,2,0
08_B,7,1,3,18,7,0,32899472,0,0,2,2,586,1,1,1,1,0
08_B,7,1,3,18,8,0,32899472,0,0,2,2,494,1,1,1,2,0
08_B,7,1,3,18,9,0,32899472,0,0,2,2,496,1,1,1,3,0
08_B,7,1,3,18,10,0,32899472,0,0,1,1,608,1,1,1,1,0
08_B,7,1,3,18,11,0,32899472,0,0,1,1,426,1,1,1,2,0
08_B,7,1,3,18,12,0,32899472,0,0,2,2,499,1,1,1,1,0
08_B,7,1,3,19,1,0,32899472,0,0,1,1,1293,2,3,5,1,0
08_B,7,1,3,19,2,0,32899472,0,0,2,2,547,1,1,5,1,0
08_B,7,1,3,19,3,0,32899472,0,0,1,1,602,1,1,1,1,0
08_B,7,1,3,19,4,0,32899472,0,0,1,1,486,1,1,1,3,0
08_B,7,1,3,19,5,0,32899472,0,0,1,1,484,1,1,1,3,0
08_B,7,1,3,19,6,0,32899472,0,0,1,1,657,1,1,1,3,0
08_B,7,1,3,19,7,0,32899472,0,0,2,2,473,1,1,1,1,0
08_B,7,1,3,19,8,0,32899472,0,0,2,2,430,1,1,1,2,0
08_B,7,1,3,19,9,0,32899472,0,0,2,2,437,1,1,1,3,0
08_B,7,1,3,19,10,0,32899472,0,0,2,2,460,1,1,1,2,0
08_B,7,1,3,19,11,0,32899472,0,0,2,2,479,1,1,1,3,0
08_B,7,1,3,19,12,0,32899472,0,0,2,2,470,1,1,1,3,0
08_B,7,2,3,20,1,0,1,0,0,2,2,783,2,3,5,1,0
08_B,7,2,3,20,2,1,2,2,200,1,1,626,2,2,5,1,0
08_B,7,2,3,20,3,0,2,0,0,2,2,566,1,3,5,1,2
08_B,7,2,3,20,4,0,2,0,0,2,2,413,1,1,1,2,0
08_B,7,2,3,20,5,0,2,0,0,1,1,454,1,1,1,1,0
08_B,7,2,3,20,6,0,2,0,0,2,2,482,1,1,1,1,0
08_B,7,2,3,20,7,0,2,0,0,1,1,553,1,1,1,1,0
08_B,7,2,3,20,8,0,2,0,0,1,1,491,1,1,1,2,0
08_B,7,2,3,20,9,1,4,1,200,2,0,0,1,2,1,1,0
08_B,7,2,3,20,10,0,4,0,0,1,1,517,1,3,1,1,1
08_B,7,2,3,20,11,0,4,0,0,1,1,425,1,1,1,2,0
08_B,7,2,3,20,12,0,4,0,0,2,2,525,1,1,1,1,0
08_B,7,1,3,21,1,0,32899472,0,0,2,2,875,2,3,5,1,0
08_B,7,1,3,21,2,0,32899472,0,0,2,2,429,1,1,5,2,0
08_B,7,1,3,21,3,0,32899472,0,0,1,1,598,1,1,1,1,0
08_B,7,1,3,21,4,0,32899472,0,0,2,2,547,1,1,1,1,0
08_B,7,1,3,21,5,0,32899472,0,0,1,1,565,1,1,1,1,0
08_B,7,1,3,21,6,0,32899472,0,0,1,1,461,1,1,1,3,0
08_B,7,1,3,21,7,0,32899472,0,0,2,2,492,1,1,1,1,0
08_B,7,1,3,21,8,0,32899472,0,0,1,1,623,1,1,1,1,0
08_B,7,1,3,21,9,0,32899472,0,0,2,2,681,1,1,1,1,0
08_B,7,1,3,21,10,0,32899472,0,0,1,1,518,1,1,1,1,0
08_B,7,1,3,21,11,0,32899472,0,0,1,1,463,1,1,1,3,0
08_B,7,1,3,21,12,0,32899472,0,0,2,2,540,1,1,1,1,0
08_B,7,2,3,22,1,1,2,2,150,1,0,0,1,4,5,1,0
08_B,7,2,3,22,2,0,2,0,0,1,1,540,1,3,1,2,2
08_B,7,2,3,22,3,1,4,1,250,2,0,0,1,2,1,1,0
08_B,7,2,3,22,4,0,4,0,0,2,2,588,1,3,1,3,1
08_B,7,2,3,22,5,0,4,0,0,2,2,406,1,1,1,2,0
08_B,7,2,3,22,6,1,2,1,250,1,1,466,2,2,2,1,0
08_B,7,2,3,22,7,1,1,1,200,1,0,0,1,4,5,2,1
08_B,7,2,3,22,8,0,1,0,0,2,2,573,1,3,1,1,1
08_B,7,2,3,22,9,0,1,0,0,1,1,567,1,1,1,1,0
08_B,7,2,3,22,10,0,1,0,0,1,1,587,1,1,1,2,0
08_B,7,2,3,22,11,0,1,0,0,1,1,606,1,1,1,2,0
08_B,7,2,3,22,12,1,1,2,200,1,0,0,1,2,1,3,0
08_B,7,1,3,23,1,0,32899472,0,0,2,2,537,1,3,5,1,0
08_B,7,1,3,23,2,0,32899472,0,0,2,2,869,2,1,2,2,0
08_B,7,1,3,23,3,0,32899472,0,0,1,1,496,1,1,5,1,0
08_B,7,1,3,23,4,0,32899472,0,0,1,1,508,1,1,1,2,0
08_B,7,1,3,23,5,0,32899472,0,0,1,1,478,1,1,1,3,0
08_B,7,1,3,23,6,0,32899472,0,0,1,1,469,1,1,1,3,0
08_B,7,1,3,23,7,0,32899472,0,0,2,2,563,1,1,1,1,0
08_B,7,1,3,23,8,0,32899472,0,0,2,2,419,1,1,1,2,0
08_B,7,1,3,23,9,0,32899472,0,0,2,2,496,1,1,1,3,0
08_B,7,1,3,23,10,0,32899472,0,0,2,2,807,2,1,2,2,0
08_B,7,1,3,23,11,0,32899472,0,0,1,1,473,1,1,5,1,0
08_B,7,1,3,23,12,0,32899472,0,0,1,1,757,2,1,2,2,0
08_B,7,2,3,24,1,0,1,0,0,1,1,1546,2,3,5,1,2
08_B,7,2,3,24,2,0,1,0,0,1,1,704,2,1,5,2,0
08_B,7,2,3,24,3,0,1,0,0,1,1,1362,2,1,5,3,0
08_B,7,2,3,24,4,0,1,0,0,2,2,536,1,1,5,1,0
08_B,7,2,3,24,5,0,1,0,0,1,1,608,1,1,1,1,0
08_B,7,2,3,24,6,0,1,0,0,2,2,401,1,1,1,1,0
08_B,7,2,3,24,7,1,2,2,250,1,0,0,1,2,1,1,0
08_B,7,2,3,24,8,1,4,1,200,2,2,398,2,4,2,1,2
08_B,7,2,3,24,9,0,4,0,0,2,2,556,1,3,5,2,1
08_B,7,2,3,24,10,0,4,0,0,2,2,451,1,1,1,3,0
08_B,7,2,3,24,11,0,4,0,0,1,1,681,1,1,1,1,0
08_B,7,2,3,24,12,0,4,0,0,1,1,898,2,1,2,3,0
08_B,7,2,4,25,1,0,32899464,0,0,2,2,794,2,3,5,1,99
08_B,7,2,4,25,2,0,32899464,0,0,2,2,471,1,1,5,2,0
08_B,7,2,4,25,3,0,32899464,0,0,1,1,632,1,1,1,1,0
08_B,7,2,4,25,4,1,1,2,300,1,1,476,2,2,2,2,0
08_B,7,2,4,25,5,1,1,1,250,1,0,0,1,4,5,3,2
08_B,7,2,4,25,6,0,1,0,0,1,1,715,2,3,2,2,1
08_B,7,2,4,25,7,1,3,2,250,2,2,436,2,2,5,1,0
08_B,7,2,4,25,8,1,1,1,250,1,0,0,1,4,5,1,2
08_B,7,2,4,25,9,0,1,0,0,1,1,571,1,3,1,2,1
08_B,7,2,4,25,10,1,3,1,300,2,0,0,1,2,1,1,0
08_B,7,2,4,25,11,1,4,2,200,2,2,431,2,4,2,2,1
08_B,7,2,4,25,12,0,4,0,0,2,2,668,1,3,5,3,2
08_B,7,1,4,26,1,0,32899472,0,0,2,2,625,1,3,5,1,99
08_B,7,1,4,26,2,0,32899472,0,0,2,2,481,1,1,1,2,0
08_B,7,1,4,26,3,0,32899472,0,0,1,1,520,1,1,1,1,0
08_B,7,1,4,26,4,0,32899472,0,0,2,2,470,1,1,1,1,0
08_B,7,1,4,26,5,0,32899472,0,0,1,1,503,1,1,1,1,0
08_B,7,1,4,26,6,0,32899472,0,0,1,1,431,1,1,1,3,0
08_B,7,1,4,26,7,0,32899472,0,0,2,2,489,1,1,1,1,0
08_B,7,1,4,26,8,0,32899472,0,0,2,2,384,1,1,1,3,0
08_B,7,1,4,26,9,0,32899472,0,0,2,2,623,1,1,1,2,0
08_B,7,1,4,26,10,0,32899472,0,0,2,2,428,1,1,1,3,0
08_B,7,1,4,26,11,0,32899472,0,0,1,1,462,1,1,1,1,0
08_B,7,1,4,26,12,0,32899472,0,0,1,1,435,1,1,1,3,0
08_B,7,1,4,27,1,0,32899472,0,0,1,1,583,1,3,5,1,0
08_B,7,1,4,27,2,0,32899472,0,0,1,1,420,1,1,1,3,0
08_B,7,1,4,27,3,0,32899472,0,0,2,2,521,1,1,1,1,0
08_B,7,1,4,27,4,0,32899472,0,0,2,2,383,1,1,1,3,0
08_B,7,1,4,27,5,0,32899472,0,0,2,2,520,1,1,1,2,0
08_B,7,1,4,27,6,0,32899472,0,0,1,1,531,1,1,1,1,0
08_B,7,1,4,27,7,0,32899472,0,0,1,1,755,2,1,2,2,0
08_B,7,1,4,27,8,0,32899472,0,0,2,2,373,1,1,5,1,0
08_B,7,1,4,27,9,0,32899472,0,0,1,2,402,3,1,4,1,0
08_B,7,1,4,27,10,0,32899472,0,0,1,1,531,1,1,5,2,0
08_B,7,1,4,27,11,0,32899472,0,0,2,2,494,1,1,1,1,0
08_B,7,1,4,27,12,0,32899472,0,0,2,2,385,1,1,1,2,0
08_B,7,1,4,28,1,0,32899472,0,0,1,1,950,2,3,5,1,0
08_B,7,1,4,28,2,0,32899472,0,0,1,1,474,1,1,5,3,0
08_B,7,1,4,28,3,0,32899472,0,0,1,1,471,1,1,1,2,0
08_B,7,1,4,28,4,0,32899472,0,0,1,1,436,1,1,1,2,0
08_B,7,1,4,28,5,0,32899472,0,0,2,2,476,1,1,1,1,0
08_B,7,1,4,28,6,0,32899472,0,0,1,1,724,2,1,2,1,0
08_B,7,1,4,28,7,0,32899472,0,0,1,1,444,1,1,5,3,0
08_B,7,1,4,28,8,0,32899472,0,0,2,2,547,1,1,1,1,0
08_B,7,1,4,28,9,0,32899472,0,0,1,1,582,1,1,1,1,0
08_B,7,1,4,28,10,0,32899472,0,0,2,2,602,1,1,1,1,0
08_B,7,1,4,28,11,0,32899472,0,0,2,2,483,1,1,1,3,0
08_B,7,1,4,28,12,0,32899472,0,0,1,1,523,1,1,1,1,0
08_B,7,1,4,29,1,0,32899472,0,0,1,1,736,2,3,5,1,0
08_B,7,1,4,29,2,0,32899472,0,0,1,1,443,1,1,5,3,0
08_B,7,1,4,29,3,0,32899472,0,0,1,1,472,1,1,1,3,0
08_B,7,1,4,29,4,0,32899472,0,0,1,1,447,1,1,1,3,0
08_B,7,1,4,29,5,0,32899472,0,0,2,2,579,1,1,1,1,0
08_B,7,1,4,29,6,0,32899472,0,0,2,2,376,1,1,1,3,0
08_B,7,1,4,29,7,0,32899472,0,0,1,1,545,1,1,1,1,0
08_B,7,1,4,29,8,0,32899472,0,0,1,1,460,1,1,1,3,0
08_B,7,1,4,29,9,0,32899472,0,0,2,2,721,2,1,2,1,0
08_B,7,1,4,29,10,0,32899472,0,0,1,1,464,1,1,5,1,0
08_B,7,1,4,29,11,0,32899472,0,0,1,2,544,3,1,4,2,0
08_B,7,1,4,29,12,0,32899472,0,0,2,2,1118,2,1,5,1,0
08_B,7,2,4,30,1,0,4,0,0,1,1,955,2,3,5,1,0
08_B,7,2,4,30,2,1,1,2,150,1,0,0,1,2,5,3,0
08_B,7,2,4,30,3,0,1,0,0,1,1,579,1,3,1,2,2
08_B,7,2,4,30,4,0,1,0,0,2,2,508,1,1,1,1,0
08_B,7,2,4,30,5,0,1,0,0,2,2,389,1,1,1,3,0
08_B,7,2,4,30,6,0,1,0,0,2,2,426,1,1,1,3,0
08_B,7,2,4,30,7,0,1,0,0,2,2,467,1,1,1,2,0
08_B,7,2,4,30,8,0,1,0,0,1,1,557,1,1,1,1,0
08_B,7,2,4,30,9,1,1,1,300,1,1,372,2,2,2,3,0
08_B,7,2,4,30,10,1,3,2,200,2,0,0,1,4,5,1,1
08_B,7,2,4,30,11,1,1,1,250,1,1,457,2,4,2,1,2
08_B,7,2,4,30,12,0,1,0,0,1,1,564,1,3,5,2,1
08_B,7,2,4,31,1,1,1,2,250,1,0,0,1,4,5,1,0
08_B,7,2,4,31,2,0,1,0,0,1,1,467,1,3,1,3,2
08_B,7,2,4,31,3,0,1,0,0,2,2,521,1,1,1,1,0
08_B,7,2,4,31,4,0,1,0,0,2,2,424,1,1,1,3,0
08_B,7,2,4,31,5,0,1,0,0,1,1,523,1,1,1,1,0
08_B,7,2,4,31,6,0,1,0,0,1,1,422,1,1,1,3,0
08_B,7,2,4,31,7,0,1,0,0,2,2,421,1,1,1,1,0
08_B,7,2,4,31,8,0,1,0,0,1,1,720,2,1,2,1,0
08_B,7,2,4,31,9,0,1,0,0,1,1,445,1,1,5,3,0
08_B,7,2,4,31,10,0,1,0,0,2,2,573,1,1,1,1,0
08_B,7,2,4,31,11,0,1,0,0,2,2,844,2,1,2,2,0
08_B,7,2,4,31,12,0,1,0,0,1,1,571,1,1,5,1,0
08_B,7,2,4,32,1,0,1,0,0,2,2,550,1,3,5,1,0
08_B,7,2,4,32,2,1,1,2,300,1,1,435,2,2,2,1,0
08_B,7,2,4,32,3,1,1,1,200,1,0,0,1,4,5,3,2
08_B,7,2,4,32,4,0,1,0,0,1,1,463,1,3,1,3,1
08_B,7,2,4,32,5,0,1,0,0,2,2,490,1,1,1,1,0
08_B,7,2,4,32,6,0,1,0,0,1,1,685,1,1,1,1,0
08_B,7,2,4,32,7,0,1,0,0,1,1,401,1,1,1,3,0
08_B,7,2,4,32,8,1,3,2,250,2,2,449,2,2,2,1,0
08_B,7,2,4,32,9,0,3,0,0,1,1,525,1,3,5,1,2
08_B,7,2,4,32,10,1,1,1,200,1,1,377,2,2,2,3,0
08_B,7,2,4,32,11,0,1,0,0,2,2,512,1,3,5,1,1
08_B,7,2,4,32,12,0,1,0,0,1,1,615,1,1,1,1,0
08_B,7,2,5,33,1,0,32899464,0,0,2,2,831,2,3,5,1,99
08_B,7,2,5,33,2,0,32899464,0,0,2,2,391,1,1,5,3,0
08_B,7,2,5,33,3,0,32899464,0,0,2,1,588,3,1,4,2,0
08_B,7,2,5,33,4,0,32899464,0,0,2,2,499,1,1,5,2,0
08_B,7,2,5,33,5,1,1,2,300,1,1,486,2,2,2,1,0
08_B,7,2,5,33,6,0,1,0,0,1,1,511,1,3,5,3,2
08_B,7,2,5,33,7,0,1,0,0,2,2,418,1,1,1,1,0
08_B,7,2,5,33,8,0,1,0,0,1,1,770,2,1,2,1,0
08_B,7,2,5,33,9,0,1,0,0,2,2,427,1,1,5,1,0
08_B,7,2,5,33,10,1,4,1,250,2,2,385,2,2,2,3,0
08_B,7,2,5,33,11,0,4,0,0,1,1,499,1,3,5,1,1
08_B,7,2,5,33,12,0,4,0,0,2,2,470,1,1,1,1,0
08_B,7,2,5,34,1,0,4,0,0,1,1,502,1,3,5,1,0
08_B,7,2,5,34,2,0,4,0,0,1,1,576,1,1,1,2,0
08_B,7,2,5,34,3,0,4,0,0,1,1,540,1,1,1,2,0
08_B,7,2,5,34,4,0,4,0,0,2,2,757,2,1,2,1,0
08_B,7,2,5,34,5,0,4,0,0,2,2,421,1,1,5,3,0
08_B,7,2,5,34,6,0,4,0,0,2,2,491,1,1,1,3,0
08_B,7,2,5,34,7,1,1,2,250,1,0,0,1,2,1,1,0
08_B,7,2,5,34,8,0,1,0,0,1,1,479,1,3,1,3,2
08_B,7,2,5,34,9,0,1,0,0,1,2,445,3,1,4,2,0
08_B,7,2,5,34,10,0,1,0,0,2,2,454,1,1,5,1,0
08_B,7,2,5,34,11,1,4,1,200,2,0,0,1,2,1,2,0
08_B,7,2,5,34,12,0,4,0,0,2,2,449,1,3,1,3,1
08_B,7,1,5,35,1,0,32899472,0,0,2,2,588,1,3,5,1,99
08_B,7,1,5,35,2,0,32899472,0,0,2,2,443,1,1,1,3,0
08_B,7,1,5,35,3,0,32899472,0,0,2,2,626,1,1,1,2,0
08_B,7,1,5,35,4,0,32899472,0,0,1,1,577,1,1,1,1,0
08_B,7,1,5,35,5,0,32899472,0,0,2,2,529,1,1,1,1,0
08_B,7,1,5,35,6,0,32899472,0,0,1,2,415,3,1,4,1,0
08_B,7,1,5,35,7,0,32899472,0,0,1,1,597,1,1,5,2,0
08_B,7,1,5,35,8,0,32899472,0,0,1,1,487,1,1,1,3,0
08_B,7,1,5,35,9,0,32899472,0,0,2,2,580,1,1,1,1,0
08_B,7,1,5,35,10,0,32899472,0,0,2,2,422,1,1,1,2,0
08_B,7,1,5,35,11,0,32899472,0,0,1,1,705,2,1,2,1,0
08_B,7,1,5,35,12,0,32899472,0,0,1,1,492,1,1,5,2,0
08_B,7,1,5,36,1,0,32899472,0,0,1,1,536,1,3,5,1,0
08_B,7,1,5,36,2,0,32899472,0,0,1,1,447,1,1,1,3,0
08_B,7,1,5,36,3,0,32899472,0,0,2,2,522,1,1,1,1,0
08_B,7,1,5,36,4,0,32899472,0,0,1,1,792,2,1,2,1,0
08_B,7,1,5,36,5,0,32899472,0,0,1,1,529,1,1,5,3,0
08_B,7,1,5,36,6,0,32899472,0,0,1,1,635,1,1,1,2,0
08_B,7,1,5,36,7,0,32899472,0,0,2,2,499,1,1,1,1,0
08_B,7,1,5,36,8,0,32899472,0,0,2,2,467,1,1,1,3,0
08_B,7,1,5,36,9,0,32899472,0,0,1,1,569,1,1,1,1,0
08_B,7,1,5,36,10,0,32899472,0,0,2,2,507,1,1,1,1,0
08_B,7,1,5,36,11,0,32899472,0,0,2,2,408,1,1,1,2,0
08_B,7,1,5,36,12,0,32899472,0,0,2,2,482,1,1,1,3,0
08_B,7,2,5,37,1,0,4,0,0,2,2,641,1,3,5,1,0
08_B,7,2,5,37,2,1,1,2,300,1,1,503,2,2,2,1,0
08_B,7,2,5,37,3,1,4,1,200,2,0,0,1,4,5,1,2
08_B,7,2,5,37,4,1,2,1,250,1,0,0,1,4,1,1,1
08_B,7,2,5,37,5,0,2,0,0,2,2,578,1,3,1,1,1
08_B,7,2,5,37,6,1,3,2,250,2,2,412,2,2,2,2,0
08_B,7,2,5,37,7,0,3,0,0,1,1,546,1,3,5,1,2
08_B,7,2,5,37,8,0,3,0,0,1,1,456,1,1,1,3,0
